id_lancamento,data_lancamento,id_centro_custo,id_categoria,id_fornecedor,id_campanha_marketing,valor_lancamento,status_pagamento
3779,2024-07-09,5,122,6,,1333.05,Pago
3780,2024-07-09,2,107,15,,3316.94,PAGO
3781,2024-07-09,2,106,10,,2180.23,Pago
3782,2024-07-09,7,134,9,,202.63,Paga
3783,2024-07-09,8,138,3,,1946.31,PAGO
3784,2024-07-09,7,131,19,,907.8,Pago
3785,2024-07-09,7,133,3,,3920.33,PAGO
3786,2024-07-09,10,146,7,,361.14,Paga
3787,2024-07-10,3,115,17,,-1780.74,PAGO
3788,2024-07-10,6,128,7,,3046.99,Pago
3789,2024-07-10,9,141,15,,602.53,Pago
3790,2024-07-10,2,110,3,,552.04,Paga
3791,2024-07-10,10,148,12,,2508.82,PAGO
3792,2024-07-10,1,103,8,,1476.96,PAGO
3793,2024-07-10,10,149,16,,2222.57,Pago
3794,2024-07-10,1,105,6,,243.58,Paga
3795,2024-07-10,9,143,19,,265.64,PAGO
3796,2024-07-10,4,117,5,,3288.57,Pago
3797,2024-07-11,10,148,3,,357.12,Pago
3798,2024-07-11,8,139,18,,1580.22,PAGO
3799,2024-07-11,1,104,14,,1717.82,Pago
3800,2024-07-11,3,111,3,,2668.73,Pago
3801,2024-07-11,7,133,3,,2063.47,Pago
3802,2024-07-12,2,107,20,,3481.22,PAGO
3803,2024-07-12,4,117,16,,425.29,Paga
3804,2024-07-12,10,147,11,,426.36,Pago
3805,2024-07-12,10,149,4,,2308.89,PAGO
3806,2024-07-12,1,105,2,,2874.79,PAGO
3807,2024-07-12,5,123,7,,317.2,Pago
3808,2024-07-13,1,105,1,,665.31,Paga
3809,2024-07-13,5,123,20,,3039.17,Paga
3810,2024-07-13,8,136,9,,1175.29,PAGO
3811,2024-07-13,5,125,11,,3526.07,Pago
3812,2024-07-14,7,132,8,,2830.78,Paga
3813,2024-07-15,10,146,20,,2051.02,Pago
3814,2024-07-15,1,103,14,,2557.13,Paga
3815,2024-07-15,3,113,13,,3422.29,PAGO
3816,2024-07-15,10,146,10,,3536.92,Paga
3817,2024-07-15,8,137,13,,2192.86,PAGO
3818,2024-07-15,9,143,5,,2413.31,Pago
3819,2024-07-15,10,149,18,,3837.8,Pago
3820,2024-07-15,7,134,13,,229.94,Pago
3821,2024-07-15,9,145,12,,3686.46,PAGO
3822,2024-07-15,7,132,3,,3388.91,PAGO
3823,2024-07-16,8,137,7,,983.87,PAGO
3824,2024-07-16,6,127,17,,1497.97,PAGO
3825,2024-07-16,10,148,2,,2480.77,Pago
3826,2024-07-16,6,127,3,,231.37,Paga
3827,2024-07-16,4,116,20,,2157.13,Paga
3828,2024-07-16,4,118,1,,2722.75,Pago
3829,2024-07-16,10,146,4,,3556.13,PAGO
3830,2024-07-16,5,121,17,,1267.94,Pago
3831,2024-07-16,4,118,16,,2839.73,Pago
3832,2024-07-16,10,150,14,,774.3,Paga
3833,2024-07-17,4,116,17,,1024.64,PAGO
3834,2024-07-17,2,110,5,,614.39,Pago
3835,2024-07-17,5,122,14,,3899.01,Paga
3836,2024-07-17,4,118,12,,1574.16,Paga
3837,2024-07-17,3,114,7,,1010.19,PAGO
3838,2024-07-17,8,137,11,,1395.36,Paga
3839,2024-07-17,2,106,11,,3616.34,PAGO
3840,2024-07-18,4,118,16,,1478.36,Pago
3841,2024-07-18,3,111,2,,3950.64,Paga
3842,2024-07-18,9,142,15,,2253.28,Paga
3843,2024-07-18,2,107,7,,411.34,Paga
3844,2024-07-18,7,135,13,,1567.65,Pago
3845,2024-07-19,2,106,9,,2026.91,Paga
3846,2024-07-19,4,116,10,,2615.17,Pago
3847,2024-07-19,6,127,10,,2445.35,PAGO
3848,2024-07-19,5,122,4,,1011.43,PAGO
3849,2024-07-19,6,127,6,,1062.91,Pago
3850,2024-07-19,10,149,7,,3399.6,Paga
3851,2024-07-19,5,122,12,,1319.07,PAGO
3852,2024-07-20,2,110,5,,2189.27,Pago
3853,2024-07-20,2,108,8,,2376.21,Pago
3854,2024-07-20,9,142,7,,2065.97,Paga
3855,2024-07-20,2,107,15,,836.04,Pago
3856,2024-07-21,5,124,17,,985.61,Pago
3857,2024-07-22,7,135,15,,1960.63,Paga
3858,2024-07-22,1,102,1,,1730.22,Paga
3859,2024-07-22,1,104,5,,1634.98,PAGO
3860,2024-07-22,2,107,7,,3192.29,PAGO
3861,2024-07-22,9,144,15,,3487.8,PAGO
3862,2024-07-22,3,114,10,,1193.43,Pago
3863,2024-07-22,6,130,13,,3993.54,Paga
3864,2024-07-22,7,134,7,,323.35,Paga
3865,2024-07-23,5,122,18,,3994.23,PAGO
3866,2024-07-23,2,106,4,,3873.03,PAGO
3867,2024-07-23,3,113,3,,889.0,Pago
3868,2024-07-23,8,136,17,,1366.33,PAGO
3869,2024-07-23,2,106,18,,2819.33,PAGO
3870,2024-07-23,6,130,7,,3741.79,Pago
3871,2024-07-23,2,107,16,,3099.64,Paga
3872,2024-07-23,3,114,7,,1719.05,Paga
3873,2024-07-23,6,130,20,,1815.55,Pago
3874,2024-07-24,10,148,10,,1036.22,PAGO
3875,2024-07-24,3,114,16,,3189.17,Pago
3876,2024-07-24,7,131,4,,1580.61,Pago
3877,2024-07-24,6,128,9,,2197.62,Pago
3878,2024-07-24,8,140,1,,793.88,Pago
3879,2024-07-24,9,144,15,,569.55,Paga
3880,2024-07-25,5,125,1,,2368.61,Pago
3881,2024-07-25,7,134,6,,2529.77,PAGO
3882,2024-07-25,1,105,6,,2767.22,Pago
3883,2024-07-25,7,133,19,,1050.14,Pago
3884,2024-07-25,8,137,12,,3604.06,Paga
3885,2024-07-26,8,140,10,,942.78,Paga
3886,2024-07-26,10,146,14,,3367.44,Paga
3887,2024-07-26,1,105,18,,1811.24,Paga
3888,2024-07-26,7,131,12,,332.75,PAGO
3889,2024-07-26,9,144,10,,3947.98,Paga
3890,2024-07-26,4,117,13,,3972.87,Paga
3891,2024-07-26,4,117,12,,2062.01,Paga
3892,2024-07-26,10,149,13,,3272.21,Paga
3893,2024-07-26,7,135,12,,1185.28,PAGO
3894,2024-07-26,6,127,5,,1245.29,Paga
3895,2024-07-27,1,103,9,,1117.08,Paga
3896,2024-07-27,9,145,8,,1713.78,Pago
3897,2024-07-27,8,138,8,,1262.7,Pago
3898,2024-07-28,4,120,8,,1613.12,Paga
3899,2024-07-28,7,135,1,,1643.14,PAGO
3900,2024-07-29,4,119,7,,-994.32,Paga
3901,2024-07-29,3,113,14,,3386.04,Paga
3902,2024-07-29,6,130,10,,1075.75,PAGO
3903,2024-07-29,7,134,13,,1268.3,Paga
3904,2024-07-29,7,131,20,,1141.03,Pago
3905,2024-07-29,8,138,19,,623.55,PAGO
3906,2024-07-29,5,121,16,,402.81,Pago
3907,2024-07-29,9,141,9,,2791.83,PAGO
3908,2024-07-29,10,149,1,,2007.95,PAGO
3909,2024-07-29,7,131,9,,1201.63,Pago
3910,2024-07-29,8,140,6,,2442.16,Paga
3911,2024-07-29,7,131,11,,905.77,Paga
3912,2024-07-30,8,136,4,,2027.36,PAGO
3913,2024-07-30,3,115,4,,892.87,PAGO
3914,2024-07-30,3,112,10,,2069.54,Paga
3915,2024-07-30,2,107,11,,3655.06,Pago
3916,2024-07-30,9,141,12,,2059.26,Pago
3917,2024-07-30,2,106,7,,3310.95,Paga
3918,2024-07-30,9,143,8,,1877.2,PAGO
3919,2024-07-30,5,125,10,,3397.42,Paga
3920,2024-07-30,1,103,1,,3535.04,PAGO
3921,2024-07-30,4,116,13,,3494.11,PAGO
3922,2024-07-30,5,122,20,,3009.56,Pago
3923,2024-07-31,5,123,19,,3577.28,PAGO
3924,2024-07-31,4,116,12,,959.63,Pago
3925,2024-07-31,7,131,4,,3410.02,Paga
3926,2024-07-31,6,127,20,,985.55,PAGO
3927,2024-07-31,7,134,8,,944.17,Pago
3928,2024-07-31,6,129,19,,1539.97,Pago
3929,2024-07-31,2,108,6,,1245.68,Pago
3930,2024-07-31,1,101,11,,754.68,PAGO
3931,2024-07-31,1,101,2,,1310.38,Pago
3932,2024-08-01,9,142,2,,3269.44,Pago
3933,2024-08-01,10,147,15,,3658.18,Pago
3934,2024-08-01,4,120,17,,1563.88,Paga
3935,2024-08-01,3,113,4,,3357.91,Paga
3936,2024-08-01,6,126,5,,2235.98,Paga
3937,2024-08-01,7,133,6,,3437.42,PAGO
3938,2024-08-01,6,128,3,,2656.78,PAGO
3939,2024-08-01,6,128,20,,2448.64,Pago
3940,2024-08-01,6,128,1,,1194.85,PAGO
3941,2024-08-01,5,125,1,,2306.74,PAGO
3942,2024-08-01,9,145,11,,717.68,Paga
3943,2024-08-02,8,139,7,,2463.51,Paga
3944,2024-08-02,6,128,5,,2131.55,Pago
3945,2024-08-02,8,139,16,,3148.66,Paga
3946,2024-08-02,5,123,7,,2382.81,Pago
3947,2024-08-02,9,144,20,,763.86,Paga
3948,2024-08-03,10,146,20,,264.7,Pago
3949,2024-08-03,5,125,4,,3362.09,PAGO
3950,2024-08-03,7,134,16,,703.77,PAGO
3951,2024-08-03,2,107,14,2.0,4611.15,Paga
3952,2024-08-04,5,125,5,,2990.1,Pago
3953,2024-08-04,8,137,12,,2782.25,Paga
3954,2024-08-04,2,107,12,2.0,3740.97,PAGO
3955,2024-08-04,6,130,12,,1114.51,Paga
3956,2024-08-05,3,111,16,,1811.06,PAGO
3957,2024-08-05,7,134,10,,2134.1,PAGO
3958,2024-08-05,10,146,16,,313.88,Paga
3959,2024-08-05,2,108,19,2.0,12303.65,PAGO
3960,2024-08-05,8,140,20,,1079.75,Paga
3961,2024-08-05,4,116,17,,2739.27,Paga
3962,2024-08-05,9,145,18,,1530.99,PAGO
3963,2024-08-05,4,120,13,,497.46,Pago
3964,2024-08-05,5,121,7,,325.32,PAGO
3965,2024-08-05,10,149,8,,1123.38,PAGO
3966,2024-08-05,9,145,18,,2617.87,PAGO
3967,2024-08-06,9,143,15,,1276.64,Paga
3968,2024-08-06,7,134,18,,1144.17,Paga
3969,2024-08-06,4,118,14,,2147.51,Pago
3970,2024-08-06,5,124,9,,1256.76,PAGO
3971,2024-08-06,8,140,14,,937.67,PAGO
3972,2024-08-06,7,132,16,,1880.9,PAGO
3973,2024-08-06,8,138,3,,1235.98,PAGO
3974,2024-08-06,5,123,11,,1659.28,PAGO
3975,2024-08-07,2,108,5,2.0,4182.34,Paga
3976,2024-08-07,7,135,19,,3084.22,PAGO
3977,2024-08-07,7,134,18,,1789.54,PAGO
3978,2024-08-07,3,112,5,,2390.85,Pago
3979,2024-08-07,5,124,8,,2328.7,Pago
3980,2024-08-07,8,140,17,,3139.44,Pago
3981,2024-08-07,7,134,17,,3695.69,PAGO
3982,2024-08-07,4,116,11,,3727.32,Paga
3983,,7,133,12,,3337.56,Paga
3984,2024-08-08,6,126,14,,3428.97,Pago
3985,2024-08-08,5,123,15,,3774.43,Paga
3986,2024-08-08,1,103,9,,1762.13,Paga
3987,2024-08-08,3,111,9,,433.52,Pago
3988,2024-08-08,8,136,3,,3488.74,Pago
3989,2024-08-08,10,150,4,,1520.89,PAGO
3990,2024-08-08,4,117,7,,1403.08,PAGO
3991,2024-08-08,3,112,7,,2896.38,PAGO
3992,2024-08-08,3,114,7,,2752.15,PAGO
3993,2024-08-08,9,141,3,,205.94,Pago
3994,2024-08-08,8,136,15,,345.01,Pago
3995,2024-08-09,10,149,6,,1575.03,PAGO
3996,2024-08-09,6,130,17,,2557.66,Pago
3997,2024-08-09,4,116,12,,1386.02,Pago
3998,2024-08-09,2,107,4,2.0,759.29,PAGO
3999,2024-08-09,7,135,4,,2433.16,Paga
4000,2024-08-09,5,124,15,,1108.99,Pago
4001,2024-08-09,5,122,2,,3239.43,Pago
4002,2024-08-09,3,112,1,,964.74,Pago
4003,2024-08-09,7,132,5,,1152.08,Paga
4004,2024-08-10,4,119,4,,2590.42,Paga
4005,2024-08-11,1,103,19,,3633.0,PAGO
4006,2024-08-12,6,129,13,,3836.34,Pago
4007,2024-08-12,8,140,19,,969.92,Pago
4008,2024-08-12,4,117,11,,263.45,Paga
4009,2024-08-12,2,109,17,2.0,5297.57,Paga
4010,2024-08-12,4,116,11,,762.04,Pago
4011,2024-08-13,2,110,11,2.0,1009.35,Paga
4012,2024-08-13,5,125,13,,2116.81,Paga
4013,2024-08-13,6,127,12,,1052.23,Paga
4014,2024-08-13,999,122,4,,1968.76,Pago
4015,2024-08-13,7,133,15,,1086.49,Paga
4016,2024-08-13,1,103,20,,1875.18,Pago
4017,2024-08-13,3,115,19,,3614.39,Pago
4018,2024-08-13,8,136,20,,1906.51,PAGO
4019,2024-08-13,8,138,19,,339.88,PAGO
4020,2024-08-13,4,116,19,,3101.2,Pago
4021,2024-08-14,7,135,7,,3122.5,Pago
4022,2024-08-14,7,133,10,,2645.62,Pago
4023,2024-08-14,1,104,12,,1531.46,PAGO
4024,2024-08-14,3,113,13,,2369.55,Paga
4025,2024-08-14,6,126,11,,2390.89,Paga
4026,2024-08-14,7,132,6,,2679.7,PAGO
4027,2024-08-15,1,102,3,,3917.13,PAGO
4028,2024-08-15,2,110,8,2.0,6911.6,Pago
4029,,7,131,18,,2433.01,Pago
4030,2024-08-15,2,109,1,2.0,1445.62,Pago
4031,2024-08-15,6,130,19,,1954.96,Paga
4032,2024-08-15,8,137,11,,2851.11,PAGO
4033,2024-08-15,7,135,11,,3653.29,Paga
4034,2024-08-15,10,148,5,,1683.31,PAGO
4035,2024-08-15,1,103,19,,3488.22,Pago
4036,2024-08-15,8,138,12,,2976.31,PAGO
4037,2024-08-15,2,109,18,2.0,4998.2,PAGO
4038,2024-08-16,9,142,10,,2977.13,Paga
4039,2024-08-16,8,139,11,,2507.41,Paga
4040,2024-08-16,9,143,4,,1021.41,Pago
4041,2024-08-16,3,113,13,,749.46,Pago
4042,2024-08-16,5,124,3,,2633.57,Pago
4043,2024-08-16,10,149,7,,3856.22,PAGO
4044,2024-08-17,4,120,17,,2017.88,Pago
4045,2024-08-18,6,127,20,,1094.6,Paga
4046,2024-08-18,5,125,6,,3833.2,Paga
4047,2024-08-18,7,135,8,,3447.08,PAGO
4048,2024-08-18,10,147,17,,3242.45,Pago
4049,2024-08-19,6,126,15,,3214.22,PAGO
4050,2024-08-19,6,126,19,,1401.81,Paga
4051,2024-08-19,2,109,7,2.0,2884.11,Pago
4052,2024-08-19,6,127,2,,2111.04,PAGO
4053,2024-08-19,10,147,7,,3619.74,Paga
4054,2024-08-19,7,135,20,,2866.95,Paga
4055,2024-08-19,5,122,15,,957.98,Pago
4056,2024-08-19,1,105,19,,2241.01,Paga
4057,2024-08-19,5,123,16,,3247.09,Pago
4058,2024-08-19,10,149,1,,1189.68,Pago
4059,2024-08-19,2,110,4,2.0,9748.47,PAGO
4060,2024-08-20,3,115,17,,1132.6,Paga
4061,2024-08-20,2,106,2,2.0,1849.78,Pago
4062,2024-08-20,2,109,11,2.0,4979.12,PAGO
4063,2024-08-20,999,128,8,,1781.66,Pago
4064,2024-08-20,6,128,19,,3213.58,PAGO
4065,2024-08-20,5,121,9,,2062.73,Pago
4066,2024-08-20,7,134,2,,3669.66,PAGO
4067,2024-08-20,1,104,2,,392.75,Pago
4068,2024-08-21,10,148,3,,611.75,Pago
4069,2024-08-21,3,111,3,,3668.0,Pago
4070,2024-08-21,7,135,17,,358.1,PAGO
4071,2024-08-21,6,128,1,,663.02,Pago
4072,2024-08-21,3,115,11,,1494.07,PAGO
4073,2024-08-21,9,141,6,,1869.13,PAGO
4074,2024-08-21,10,146,3,,2874.78,Pago
4075,2024-08-21,10,146,20,,2643.88,Pago
4076,2024-08-21,5,125,17,,629.03,Pago
4077,2024-08-21,6,129,14,,3624.87,PAGO
4078,2024-08-21,6,127,15,,221.74,Pago
4079,2024-08-21,5,121,14,,778.16,PAGO
4080,2024-08-22,7,133,20,,2572.12,PAGO
4081,2024-08-22,2,107,14,2.0,7914.42,PAGO
4082,2024-08-22,5,123,5,,2836.63,PAGO
4083,2024-08-22,2,110,7,2.0,10172.19,Pago
4084,2024-08-22,2,108,9,2.0,6497.42,Pago
4085,2024-08-22,1,102,13,,760.7,PAGO
4086,2024-08-22,8,136,9,,2592.98,Pago
4087,2024-08-22,3,112,1,,2240.21,Paga
4088,2024-08-22,5,122,19,,2552.5,PAGO
4089,2024-08-22,9,144,18,,2631.21,Paga
4090,2024-08-22,8,139,10,,3480.38,Pago
4091,2024-08-23,1,102,1,,3363.73,PAGO
4092,2024-08-23,10,149,12,,3872.81,Pago
4093,2024-08-23,5,122,18,,1842.59,Paga
4094,2024-08-23,10,147,8,,2455.41,Paga
4095,2024-08-23,10,150,6,,1412.44,Pago
4096,2024-08-24,7,132,14,,3886.94,PAGO
4097,2024-08-24,9,141,8,,2016.8,PAGO
4098,2024-08-25,8,137,3,,500.48,PAGO
4099,2024-08-25,7,135,15,,2454.05,PAGO
4100,,1,103,16,,225.98,Paga
4101,2024-08-26,1,105,13,,2296.0,Paga
4102,2024-08-26,4,118,3,,1933.06,PAGO
4103,2024-08-26,4,120,9,,3750.58,Paga
4104,2024-08-26,9,143,11,,3011.42,Paga
4105,2024-08-26,6,126,12,,945.35,Pago
4106,2024-08-26,5,121,4,,2410.97,Pago
4107,2024-08-26,1,105,14,,1760.74,Paga
4108,2024-08-26,4,119,1,,3073.98,PAGO
4109,2024-08-26,5,121,9,,2066.7,Paga
4110,2024-08-26,3,114,2,,3491.46,Paga
4111,2024-08-27,3,112,17,,2606.54,PAGO
4112,2024-08-27,10,150,11,,3050.44,Paga
4113,2024-08-27,3,111,8,,468.3,Pago
4114,2024-08-27,8,137,4,,467.25,Paga
4115,2024-08-27,1,105,11,,2114.7,Pago
4116,2024-08-27,10,148,17,,2758.66,Pago
4117,2024-08-27,1,102,2,,2878.94,Paga
4118,2024-08-27,1,102,3,,457.34,Pago
4119,2024-08-28,1,102,15,,2167.62,Paga
4120,2024-08-28,4,117,1,,3086.06,Paga
4121,2024-08-28,4,117,7,,3858.05,Paga
4122,2024-08-28,4,118,1,,1360.65,Pago
4123,2024-08-28,5,124,11,,207.39,Pago
4124,2024-08-28,6,128,5,,3848.16,Paga
4125,2024-08-28,3,112,5,,2467.82,Paga
4126,2024-08-28,2,109,18,2.0,5826.12,PAGO
4127,2024-08-28,10,150,16,,2087.91,PAGO
4128,2024-08-28,8,138,7,,3486.12,Pago
4129,2024-08-28,10,150,6,,519.29,PAGO
4130,2024-08-28,1,103,11,,2125.38,Pago
4131,2024-08-29,9,144,8,,3731.69,Pago
4132,2024-08-29,5,121,13,,2246.49,PAGO
4133,2024-08-29,5,121,11,,1142.31,PAGO
4134,2024-08-29,9,143,8,,2555.3,PAGO
4135,2024-08-29,7,132,19,,325.28,Paga
4136,2024-08-29,3,114,17,,508.37,PAGO
4137,2024-08-29,6,129,3,,3606.34,Pago
4138,2024-08-29,6,127,12,,1942.82,PAGO
4139,2024-08-29,6,128,2,,3071.89,PAGO
4140,2024-08-29,8,140,17,,2891.18,PAGO
4141,2024-08-30,3,111,1,,3096.69,Pago
4142,2024-08-30,5,121,4,,3122.31,PAGO
4143,2024-08-30,3,113,1,,1729.62,PAGO
4144,2024-08-30,5,121,14,,3781.92,Pago
4145,2024-08-30,8,136,10,,2182.9,Paga
4146,2024-08-30,5,124,1,,425.32,Paga
4147,2024-08-30,2,110,10,2.0,6972.44,Pago
4148,2024-08-31,4,116,17,,1961.61,Pago
4149,2024-08-31,10,150,2,,3524.48,PAGO
4150,2024-08-31,4,116,20,,1190.97,Pago
4151,2024-09-01,5,124,4,,3397.63,Pago
4152,2024-09-01,2,107,8,,424.91,PAGO
4153,2024-09-02,5,123,12,,2819.49,Paga
4154,2024-09-02,10,146,15,,3610.64,Paga
4155,2024-09-02,5,122,10,,2969.58,Pago
4156,2024-09-02,1,103,7,,997.94,Pago
4157,2024-09-02,2,106,1,,3322.15,Paga
4158,2024-09-02,3,111,7,,1640.89,Paga
4159,2024-09-03,1,103,14,,3510.34,Pago
4160,2024-09-03,8,137,11,,3043.4,Paga
4161,2024-09-03,7,131,20,,670.04,Paga
4162,2024-09-03,10,150,9,,1382.12,PAGO
4163,2024-09-03,6,128,20,,996.69,Paga
4164,2024-09-04,1,105,2,,604.57,PAGO
4165,2024-09-04,3,112,17,,707.55,Paga
4166,2024-09-04,1,102,17,,3806.22,PAGO
4167,2024-09-04,9,141,17,,1477.04,Paga
4168,2024-09-04,2,110,10,,2807.28,PAGO
4169,2024-09-04,3,113,10,,887.17,PAGO
4170,2024-09-04,5,125,2,,1683.97,PAGO
4171,2024-09-04,1,104,10,,233.09,PAGO
4172,2024-09-04,9,144,7,,678.44,PAGO
4173,2024-09-04,8,139,13,,2456.03,PAGO
4174,2024-09-05,10,146,12,,730.91,Pago
4175,2024-09-05,5,123,19,,2978.33,PAGO
4176,2024-09-05,10,147,5,,737.07,PAGO
4177,2024-09-05,7,132,13,,1570.16,Pago
4178,2024-09-05,1,102,19,,700.45,Pago
4179,2024-09-06,4,120,18,,2132.36,PAGO
4180,2024-09-06,10,148,9,,790.12,Pago
4181,2024-09-06,10,149,12,,2958.45,Paga
4182,2024-09-06,10,148,7,,3402.35,PAGO
4183,2024-09-06,2,109,15,,2896.6,Paga
4184,2024-09-06,2,110,7,,1068.61,Pago
4185,2024-09-06,10,147,14,,1697.73,PAGO
4186,2024-09-06,5,121,11,,3112.49,Paga
4187,2024-09-06,6,126,1,,506.92,PAGO
4188,2024-09-07,1,102,10,,2887.93,Pago
4189,2024-09-07,6,130,14,,1554.73,PAGO
4190,2024-09-07,8,139,7,,3219.44,Pago
4191,2024-09-08,8,137,14,,2979.35,Pago
4192,2024-09-08,10,147,16,,503.28,Paga
4193,2024-09-09,3,111,13,,1178.35,PAGO
4194,2024-09-09,10,149,12,,3890.75,Paga
4195,2024-09-09,8,137,7,,-623.32,Pago
4196,2024-09-09,2,110,16,,1922.07,Pago
4197,2024-09-09,10,147,5,,3396.93,Paga
4198,2024-09-09,10,149,2,,3957.84,Paga
4199,2024-09-09,3,114,17,,2745.4,Paga
4200,2024-09-09,999,114,1,,2267.62,Pago
4201,2024-09-09,9,144,9,,524.49,Pago
4202,2024-09-09,6,127,5,,1132.18,PAGO
4203,2024-09-09,4,117,17,,486.47,Paga
4204,2024-09-09,8,138,7,,636.95,Paga
4205,2024-09-10,9,145,3,,2246.03,Paga
4206,2024-09-10,8,138,2,,244.79,PAGO
4207,2024-09-10,8,140,16,,2576.04,Paga
4208,2024-09-10,6,128,4,,-2794.53,Paga
4209,2024-09-10,5,123,13,,363.76,PAGO
4210,2024-09-11,10,148,4,,2773.19,Pago
4211,2024-09-11,9,141,8,,1294.52,PAGO
4212,2024-09-11,9,143,13,,3108.65,Paga
4213,2024-09-11,3,111,7,,2050.58,Paga
4214,2024-09-11,10,148,2,,605.15,PAGO
4215,2024-09-11,8,140,12,,3598.75,PAGO
4216,2024-09-11,9,143,14,,1896.77,PAGO
4217,2024-09-11,8,137,19,,3917.68,Paga
4218,2024-09-11,8,140,6,,2522.37,Paga
4219,2024-09-11,5,125,20,,1008.49,Pago
4220,2024-09-11,9,142,1,,3719.95,Paga
4221,2024-09-12,8,136,17,,1312.36,Paga
4222,2024-09-12,8,138,19,,1696.87,PAGO
4223,2024-09-12,3,111,7,,3367.98,Pago
4224,2024-09-12,6,129,3,,647.68,Paga
4225,2024-09-12,3,112,19,,218.47,PAGO
4226,2024-09-12,6,130,13,,637.53,Pago
4227,2024-09-12,7,131,11,,226.25,PAGO
4228,2024-09-12,8,140,7,,1008.86,PAGO
4229,2024-09-12,5,121,5,,3320.38,Pago
4230,2024-09-13,7,135,15,,1214.48,PAGO
4231,2024-09-13,1,104,4,,3244.82,Paga
4232,2024-09-13,5,122,19,,1140.58,Paga
4233,2024-09-13,2,109,13,,3968.97,Paga
4234,2024-09-13,4,120,16,,3659.62,Paga
4235,2024-09-13,8,138,14,,3363.31,PAGO
4236,2024-09-13,7,131,9,,2189.39,Paga
4237,2024-09-13,3,114,20,,2122.44,Pago
4238,2024-09-13,9,145,3,,1986.48,Paga
4239,2024-09-13,3,112,6,,978.83,Pago
4240,2024-09-14,6,130,5,,3184.83,Pago
4241,2024-09-15,5,123,16,,3802.69,Paga
4242,2024-09-16,6,128,11,,619.76,Paga
4243,2024-09-16,7,135,10,,2438.57,Pago
4244,2024-09-16,6,129,13,,2681.05,Paga
4245,2024-09-16,6,129,2,,2934.39,Paga
4246,2024-09-16,9,143,5,,677.74,PAGO
4247,2024-09-16,10,149,10,,1381.23,Paga
4248,2024-09-17,9,142,9,,2454.48,PAGO
4249,2024-09-17,3,112,14,,218.8,Pago
4250,2024-09-17,10,147,14,,2460.66,PAGO
4251,2024-09-17,5,121,7,,434.47,Paga
4252,2024-09-17,10,146,7,,1133.87,Pago
4253,2024-09-17,10,147,17,,1118.89,Pago
4254,2024-09-17,5,121,11,,1721.84,Paga
4255,2024-09-17,6,127,9,,2846.81,Paga
4256,2024-09-17,4,119,11,,2512.73,Paga
4257,2024-09-17,2,109,3,,3839.05,PAGO
4258,2024-09-17,4,118,8,,1526.57,Paga
4259,2024-09-17,4,120,9,,2905.78,PAGO
4260,2024-09-18,8,140,4,,3709.01,Paga
4261,2024-09-18,10,150,9,,3049.89,Pago
4262,2024-09-18,7,135,13,,1364.77,Paga
4263,2024-09-18,9,143,19,,722.08,PAGO
4264,2024-09-18,8,137,3,,1849.61,PAGO
4265,2024-09-18,1,102,20,,2688.92,Paga
4266,2024-09-19,3,111,12,,913.92,PAGO
4267,2024-09-19,2,110,10,,357.57,Paga
4268,2024-09-19,5,124,7,,2816.79,Pago
4269,2024-09-19,4,120,5,,1006.12,PAGO
4270,2024-09-19,7,132,2,,1427.52,PAGO
4271,2024-09-19,8,138,9,,1390.8,PAGO
4272,2024-09-19,3,111,2,,736.34,Paga
4273,2024-09-19,8,138,6,,1602.48,PAGO
4274,2024-09-19,9,141,1,,3448.88,PAGO
4275,2024-09-19,3,113,20,,1225.35,Paga
4276,2024-09-20,8,139,8,,565.53,PAGO
4277,2024-09-20,3,114,15,,2003.92,PAGO
4278,2024-09-20,7,131,10,,1862.77,Paga
4279,2024-09-20,9,141,11,,1294.78,Pago
4280,2024-09-20,4,120,15,,1025.19,PAGO
4281,2024-09-21,3,111,8,,1513.83,PAGO
4282,2024-09-22,10,146,11,,1859.32,Paga
4283,2024-09-22,9,142,19,,3588.23,Paga
4284,2024-09-23,3,115,4,,3486.5,Pago
4285,2024-09-23,3,114,3,,1517.22,Pago
4286,2024-09-23,5,122,6,,520.25,PAGO
4287,2024-09-23,1,104,9,,3454.22,PAGO
4288,2024-09-23,5,122,6,,1696.72,Pago
4289,2024-09-23,10,149,1,,2435.31,Paga
4290,2024-09-24,8,137,15,,827.57,Paga
4291,2024-09-24,9,141,11,,3419.28,PAGO
4292,2024-09-24,8,136,1,,414.24,Pago
4293,2024-09-24,1,105,11,,364.87,Pago
4294,2024-09-24,9,144,12,,2652.48,Paga
4295,2024-09-25,2,109,10,,829.65,PAGO
4296,2024-09-25,5,124,14,,2623.34,Pago
4297,2024-09-25,9,143,11,,3765.44,Pago
4298,2024-09-25,2,109,17,,1387.91,Pago
4299,2024-09-25,6,126,19,,3192.91,Paga
4300,2024-09-25,6,130,8,,1751.87,Paga
4301,2024-09-25,4,119,17,,3027.03,Pago
4302,2024-09-25,5,122,3,,535.45,PAGO
4303,2024-09-25,5,123,5,,1541.88,PAGO
4304,2024-09-25,4,119,10,,1706.7,Pago
4305,2024-09-25,4,116,5,,902.56,Paga
4306,2024-09-26,10,150,5,,742.43,Pago
4307,2024-09-26,5,122,10,,2503.22,Pago
4308,2024-09-26,10,149,19,,3611.53,PAGO
4309,2024-09-26,6,127,10,,2493.14,PAGO
